Violation,Issue Date,Time,Location,Fine Amount,
21,11/2/2018,1435,PARKING GARAGE,10.00,
21,11/2/2018,1438,PARKING GARAGE,10.00,
21,11/2/2018,1440,PARKING GARAGE,10.00,
21,11/2/2018,1442,PARKING GARAGE,10.00,
01B,11/5/2018,2009,51 MILL,30.00,
21,11/5/2018,0851,NORTH COLLEGE,10.00,
21,11/5/2018,0854,SOUTH COLLEGE,10.00,
21,11/5/2018,0856,SOUTH COLLEGE,10.00,
21,11/5/2018,0858,SOUTH COLLEGE,10.00,
21,11/5/2018,0900,SOUTH COLLEGE,10.00,
21,11/5/2018,0902,SOUTH COLLEGE,10.00,
21,11/5/2018,0904,EAST UNION,10.00,
21,11/5/2018,0905,EAST UNION,10.00,
21,11/5/2018,0907,EAST UNION,10.00,
21,11/5/2018,0910,UNIVERSITY TERRACE,10.00,
21,11/5/2018,0911,UNIVERSITY TERRACE,10.00,
21,11/5/2018,0915,UNIVERSITY TERRACE,10.00,
21,11/5/2018,0923,PRESIDENT ST,10.00,
21,11/5/2018,0925,SOUTH CONGRESS,10.00,
21,11/5/2018,0929,SOUTH COURT,10.00,
21,11/5/2018,0930,SOUTH COURT,10.00,
21,11/5/2018,0932,W UNION ST,10.00,
21,11/5/2018,0934,W UNION ST,10.00,
21,11/5/2018,0938,W UNION ST,10.00,
21,11/5/2018,0943,SOUTH COURT,10.00,
21,11/5/2018,1027,NORTH COURT,10.00,
21,11/5/2018,1032,WEST WASHINGTON ST,10.00,
21,11/5/2018,1034,SOUTH CONGRESS,10.00,
21,11/5/2018,1036,SOUTH CONGRESS,10.00,
21,11/5/2018,1039,WEST WASHINGTON ST,10.00,
21,11/5/2018,1041,WEST WASHINGTON ST,10.00,
21,11/5/2018,1046,WEST STATE ST,10.00,
21,11/5/2018,1047,WEST STATE ST,10.00,
21,11/5/2018,1049,WEST STATE ST,10.00,
21,11/5/2018,1050,WEST STATE ST,10.00,
21,11/5/2018,1052,WEST STATE ST,10.00,
21,11/5/2018,1059,NORTH COURT,10.00,
21,11/5/2018,1102,NORTH COURT,10.00,
21,11/5/2018,1107,EAST STATE ST,10.00,
21,11/5/2018,1108,EAST STATE ST,10.00,
21,11/5/2018,1113,MILL ST,10.00,
21,11/5/2018,1318,PARKING GARAGE,10.00,
21,11/5/2018,1321,PARKING GARAGE,10.00,
21,11/5/2018,1323,PARKING GARAGE,10.00,
21,11/5/2018,1328,PARKING GARAGE,10.00,
21,11/5/2018,1330,PARKING GARAGE,10.00,
21,11/5/2018,1337,PARKING GARAGE,10.00,
21,11/5/2018,1342,PARKING GARAGE,10.00,
21,11/5/2018,1344,PARKING GARAGE,10.00,
21,11/5/2018,1347,PARKING GARAGE,10.00,
21,11/5/2018,1349,PARKING GARAGE,10.00,
21,11/5/2018,1353,PARKING GARAGE,10.00,
21,11/5/2018,1356,PARKING GARAGE,10.00,
21,11/5/2018,1359,PARKING GARAGE,10.00,
21,11/5/2018,1420,SOUTH COLLEGE,10.00,
21,11/5/2018,1422,SOUTH COLLEGE,10.00,
21,11/5/2018,1424,SOUTH COLLEGE,10.00,
21,11/5/2018,1426,EAST UNION,10.00,
21,11/5/2018,1430,SOUTH COURT,10.00,
21,11/5/2018,1431,SOUTH COURT,10.00,
07,11/6/2018,0955,EAST UNION,30.00,
21,11/6/2018,0957,EAST UNION,10.00,
21,11/6/2018,1001,UNIVERSITY TERRACE,10.00,
21,11/6/2018,1006,UNIVERSITY TERRACE,10.00,
21,11/6/2018,1008,UNIVERSITY TERRACE,10.00,
21,11/6/2018,1009,UNIVERSITY TERRACE,10.00,
21,11/6/2018,1015,MULBERRY,10.00,
21,11/6/2018,1021,SOUTH COURT,10.00,
21,11/6/2018,1023,SOUTH COURT,10.00,
21,11/6/2018,1026,PRESIDENT ST,10.00,
21,11/6/2018,1029,SOUTH CONGRESS,10.00,
21,11/6/2018,1035,SOUTH COURT,10.00,
21,11/6/2018,1038,W UNION ST,10.00,
21,11/6/2018,1041,W UNION ST,10.00,
19,11/6/2018,1047,WEST UNION,0.00,
21,11/6/2018,1049,WEST UNION,10.00,
21,11/6/2018,1050,WEST UNION,10.00,
21,11/6/2018,1054,WEST UNION,10.00,
21,11/6/2018,1058,WEST UNION,10.00,
21,11/6/2018,1101,WEST UNION,10.00,
21,11/6/2018,1106,WEST UNION,10.00,
21,11/6/2018,1108,WEST UNION,10.00,
21,11/6/2018,1110,WEST UNION,0.00,
21,11/6/2018,1111,WEST UNION,10.00,
21,11/6/2018,1113,WEST UNION,10.00,
21,11/6/2018,1114,WEST UNION,10.00,
21,11/6/2018,1115,WEST UNION,10.00,
21,11/6/2018,1117,WEST UNION,10.00,
21,11/6/2018,1120,WEST UNION,10.00,
21,11/6/2018,1123,W UNION ST,10.00,
21,11/6/2018,1124,W UNION ST,10.00,
21,11/6/2018,1126,W UNION ST,10.00,
21,11/6/2018,1127,W UNION ST,10.00,
21,11/6/2018,1128,W UNION ST,10.00,
07,11/6/2018,1134,SOUTH COURT,30.00,
21,11/6/2018,1422,SOUTH COURT,10.00,
21,11/6/2018,1425,EAST UNION,10.00,
21,11/6/2018,1426,EAST UNION,10.00,
21,11/6/2018,1428,EAST UNION,10.00,
21,11/6/2018,1433,SOUTH COURT,10.00,
21,11/6/2018,1436,PRESIDENT ST,10.00,
21,11/6/2018,1438,SOUTH CONGRESS,10.00,
21,11/6/2018,1442,SOUTH COURT,10.00,
21,11/6/2018,1444,W UNION ST,10.00,
21,11/6/2018,1445,W UNION ST,10.00,
21,11/6/2018,1446,W UNION ST,10.00,
21,11/6/2018,1447,W UNION ST,10.00,
21,11/6/2018,1450,W UNION ST,10.00,
21,11/7/2018,0905,EAST UNION,10.00,
21,11/7/2018,0907,EAST UNION,10.00,
21,11/7/2018,0910,UNIVERSITY TERRACE,10.00,
21,11/7/2018,0913,UNIVERSITY TERRACE,10.00,
21,11/7/2018,0923,PRESIDENT ST,10.00,
21,11/7/2018,0924,PRESIDENT ST,10.00,
21,11/7/2018,0925,PRESIDENT ST,10.00,
21,11/7/2018,0932,W UNION ST,10.00,
21,11/7/2018,0935,W UNION ST,10.00,
21,11/7/2018,0936,W UNION ST,10.00,
21,11/7/2018,0938,W UNION ST,10.00,
21,11/7/2018,1235,SOUTH COURT,10.00,
21,11/7/2018,1240,EAST UNION,10.00,
21,11/7/2018,1242,UNIVERSITY TERRACE,10.00,
21,11/7/2018,1245,UNIVERSITY TERRACE,10.00,
21,11/7/2018,1253,MULBERRY,10.00,
21,11/7/2018,1255,MULBERRY,10.00,
21,11/7/2018,1303,PRESIDENT ST,10.00,
21,11/7/2018,1304,PRESIDENT ST,10.00,
21,11/7/2018,1306,PRESIDENT ST,10.00,
21,11/7/2018,1308,SOUTH CONGRESS,10.00,
21,11/7/2018,1313,SOUTH COURT,10.00,
21,11/7/2018,1314,SOUTH COURT,10.00,
07,11/7/2018,1317,SOUTH COURT,30.00,
21,11/7/2018,1319,W UNION ST,10.00,
21,11/7/2018,1320,W UNION ST,10.00,
01Q,11/8/2018,0800,27 S COURT,30.00,
01Q,11/8/2018,0939,UNIVERSITY TERRACE,30.00,
21,11/8/2018,0942,UNIVERSITY TERRACE,10.00,
21,11/8/2018,0947,UNIVERSITY TERRACE,10.00,
21,11/8/2018,0957,SOUTH COURT,10.00,
21,11/8/2018,0959,SOUTH COURT,10.00,
21,11/8/2018,1003,PRESIDENT ST,10.00,
21,11/8/2018,1004,PRESIDENT ST,10.00,
21,11/8/2018,1006,SOUTH CONGRESS,10.00,
21,11/8/2018,1008,SOUTH CONGRESS,10.00,
21,11/8/2018,1013,WEST UNION,10.00,
21,11/8/2018,1015,WEST UNION,10.00,
19,11/8/2018,1018,WEST UNION,30.00,
21,11/8/2018,1020,WEST UNION,10.00,
21,11/8/2018,1021,WEST UNION,10.00,
21,11/8/2018,1023,WEST UNION,10.00,
21,11/8/2018,1024,WEST UNION,10.00,
21,11/8/2018,1025,WEST UNION,10.00,
21,11/8/2018,1030,WEST UNION,10.00,
21,11/8/2018,1034,WEST UNION,10.00,
21,11/8/2018,1036,WEST UNION,10.00,
21,11/8/2018,1038,WEST UNION,10.00,
07,11/8/2018,1039,WEST UNION,30.00,
21,11/8/2018,1042,WEST UNION,10.00,
21,11/8/2018,1045,W UNION ST,10.00,
21,11/8/2018,1047,W UNION ST,10.00,
21,11/8/2018,1048,W UNION ST,10.00,
21,11/8/2018,1050,W UNION ST,10.00,
21,11/8/2018,1052,W UNION ST,10.00,
21,11/8/2018,1053,W UNION ST,10.00,
21,11/8/2018,1055,SOUTH COURT,10.00,
21,11/8/2018,1058,SOUTH COURT,10.00,
01N,11/12/2018,0120,11 N COLLEGE,30.00,
01N,11/13/2018,1011,SECOND ST,0.00,
01N,11/13/2018,1012,SECOND ST,30.00,
21,11/14/2018,0915,NORTH COLLEGE,10.00,
21,11/14/2018,0916,NORTH COLLEGE,10.00,
21,11/14/2018,0919,SOUTH COLLEGE,10.00,
21,11/14/2018,0921,SOUTH COLLEGE,10.00,
21,11/14/2018,0923,SOUTH COLLEGE,10.00,
01Q,11/14/2018,0926,COLLEGE ST,30.00,
06A,11/14/2018,0934,NORTH COURT,30.00,
21,11/14/2018,0938,WEST WASHINGTON ST,10.00,
21,11/14/2018,0940,SOUTH CONGRESS,10.00,
21,11/14/2018,0942,SOUTH CONGRESS,10.00,
21,11/14/2018,0947,WEST WASHINGTON ST,10.00,
21,11/14/2018,0953,NORTH CONGRESS,10.00,
21,11/14/2018,0955,NORTH CONGRESS,10.00,
21,11/14/2018,0957,NORTH CONGRESS,10.00,
21,11/14/2018,1123,NORTH COLLEGE,10.00,
21,11/14/2018,1125,SOUTH COLLEGE,10.00,
21,11/14/2018,1127,SOUTH COLLEGE,10.00,
21,11/14/2018,1129,SOUTH COLLEGE,10.00,
21,11/14/2018,1131,SOUTH COLLEGE,10.00,
21,11/14/2018,1133,SOUTH COLLEGE,10.00,
21,11/14/2018,1135,SOUTH COLLEGE,10.00,
21,11/14/2018,1136,SOUTH COLLEGE,10.00,
21,11/14/2018,1141,NORTH COLLEGE,10.00,
21,11/14/2018,1144,EAST STATE ST,10.00,
21,11/14/2018,1149,WEST STATE ST,10.00,
21,11/14/2018,1152,NORTH COURT,10.00,
21,11/14/2018,1355,PARKING GARAGE,10.00,
21,11/14/2018,1359,PARKING GARAGE,10.00,
21,11/14/2018,1402,PARKING GARAGE,10.00,
21,11/14/2018,1404,PARKING GARAGE,10.00,
21,11/14/2018,1408,PARKING GARAGE,10.00,
21,11/14/2018,1414,PARKING GARAGE,10.00,
21,11/14/2018,1420,PARKING GARAGE,10.00,
21,11/14/2018,1428,PARKING GARAGE,10.00,
21,11/14/2018,1433,PARKING GARAGE,10.00,
21,11/14/2018,1435,PARKING GARAGE,10.00,
21,11/14/2018,1440,PARKING GARAGE,10.00,
21,11/14/2018,1442,PARKING GARAGE,10.00,
21,11/14/2018,1444,PARKING GARAGE,10.00,
21,11/14/2018,1446,PARKING GARAGE,10.00,
01N,11/16/2018,2007,APD,30.00,
21,11/16/2018,1010,SOUTH COLLEGE,10.00,
21,11/16/2018,1014,SOUTH COLLEGE,10.00,
21,11/16/2018,1016,SOUTH COLLEGE,10.00,
21,11/16/2018,1017,SOUTH COLLEGE,10.00,
07,11/16/2018,1020,SOUTH COLLEGE,30.00,
21,11/16/2018,1331,NORTH COLLEGE,10.00,
21,11/16/2018,1334,SOUTH COLLEGE,10.00,
21,11/16/2018,1335,SOUTH COLLEGE,10.00,
21,11/16/2018,1338,SOUTH COLLEGE,10.00,
21,11/16/2018,1339,SOUTH COLLEGE,10.00,
21,11/16/2018,1341,SOUTH COLLEGE,10.00,
21,11/16/2018,1343,SOUTH COLLEGE,10.00,
21,11/16/2018,1344,SOUTH COLLEGE,10.00,
21,11/16/2018,1407,NORTH COURT,10.00,
21,11/16/2018,1408,NORTH COURT,10.00,
21,11/16/2018,1411,NORTH COURT,10.00,
21,11/16/2018,1412,NORTH COURT,10.00,
21,11/16/2018,1414,NORTH COURT,10.00,
06B,11/16/2018,1420,WEST WASHINGTON ST,30.00,
03,11/17/2018,0440,RARDIN,0.00,
06B,11/17/2018,2325,22 N COLLEGE ST,30.00,
07,11/20/2018,0843,SOUTH COURT,30.00,
21,11/20/2018,0845,SOUTH COURT,10.00,
21,11/20/2018,0849,EAST UNION,10.00,
21,11/20/2018,0851,UNIVERSITY TERRACE,10.00,
21,11/20/2018,0853,UNIVERSITY TERRACE,10.00,
01Q,11/20/2018,0855,UNIVERSITY TERRACE,0.00,
21,11/20/2018,0858,UNIVERSITY TERRACE,10.00,
21,11/20/2018,0911,SOUTH COURT,10.00,
21,11/20/2018,0914,PRESIDENT ST,10.00,
21,11/20/2018,0915,PRESIDENT ST,10.00,
21,11/20/2018,0918,PRESIDENT ST,10.00,
21,11/20/2018,0920,PRESIDENT ST,0.00,
21,11/20/2018,0922,SOUTH CONGRESS,10.00,
21,11/20/2018,0924,SOUTH CONGRESS,10.00,
21,11/20/2018,0925,SOUTH CONGRESS,10.00,
21,11/20/2018,0933,SOUTH COURT,10.00,
21,11/20/2018,0934,SOUTH COURT,10.00,
21,11/20/2018,0937,W UNION ST,10.00,
21,11/20/2018,0938,W UNION ST,10.00,
21,11/20/2018,0941,W UNION ST,10.00,
21,11/20/2018,0943,W UNION ST,10.00,
21,11/20/2018,1057,SOUTH COURT,10.00,
21,11/20/2018,1059,SOUTH COURT,10.00,
21,11/20/2018,1102,EAST UNION,10.00,
21,11/20/2018,1105,EAST UNION,10.00,
21,11/20/2018,1106,EAST UNION,10.00,
21,11/20/2018,1108,EAST UNION,0.00,
21,11/20/2018,1111,UNIVERSITY TERRACE,10.00,
21,11/20/2018,1115,UNIVERSITY TERRACE,10.00,
21,11/20/2018,1121,SOUTH COURT,10.00,
21,11/20/2018,1124,SOUTH COURT,10.00,
21,11/20/2018,1128,PRESIDENT ST,10.00,
21,11/20/2018,1130,SOUTH CONGRESS,10.00,
21,11/20/2018,1133,SOUTH CONGRESS,0.00,
21,11/20/2018,1419,COURT ST,0.00,
21,11/20/2018,1441,SOUTH COURT,10.00,
21,11/20/2018,1447,EAST UNION,10.00,
21,11/20/2018,1448,EAST UNION,10.00,
21,11/20/2018,1451,EAST UNION,10.00,
21,11/20/2018,1453,EAST UNION,0.00,
21,11/20/2018,1455,EAST UNION,10.00,
21,11/20/2018,1458,EAST UNION,10.00,
21,11/20/2018,1501,SOUTH COURT,10.00,
21,11/20/2018,1504,SOUTH COURT,10.00,
21,11/20/2018,1505,SOUTH COURT,10.00,
21,11/20/2018,1507,SOUTH COURT,10.00,
21,11/20/2018,1509,W UNION ST,10.00,
21,11/20/2018,1511,W UNION ST,10.00,
21,11/20/2018,1513,W UNION ST,10.00,
21,11/20/2018,1516,W UNION ST,10.00,
21,11/20/2018,1517,W UNION ST,10.00,
21,11/20/2018,1518,W UNION ST,10.00,
21,11/20/2018,1521,W UNION ST,10.00,
21,11/20/2018,1523,SOUTH COURT,0.00,
01N,11/25/2018,0443,UNION,30.00,
01N,11/25/2018,0445,S COURT,30.00,
01N,11/25/2018,0445,N COURT,30.00,
01N,11/25/2018,0445,N COURT,30.00,
01N,11/25/2018,0445,N COURT,30.00,
01N,11/25/2018,0450,W STATE,30.00,
01N,11/25/2018,0450,W STATE,30.00,
01N,11/25/2018,0450,W STATE,30.00,
01N,11/25/2018,0450,W STATE,30.00,
01N,11/25/2018,0456,S CONGRESS,30.00,
01N,11/25/2018,0458,UNION,30.00,
01G,11/26/2018,0947,COLLEGE ST,30.00,
21,11/26/2018,0950,SOUTH COLLEGE,10.00,
21,11/26/2018,0957,SOUTH COURT,10.00,
21,11/26/2018,0959,SOUTH COURT,10.00,
21,11/26/2018,1002,W UNION ST,10.00,
21,11/26/2018,1004,W UNION ST,10.00,
21,11/26/2018,1006,W UNION ST,10.00,
21,11/26/2018,1008,W UNION ST,10.00,
21,11/26/2018,1009,W UNION ST,10.00,
21,11/26/2018,1010,W UNION ST,10.00,
21,11/26/2018,1015,SOUTH COURT,10.00,
21,11/26/2018,1018,SOUTH COURT,10.00,
21,11/28/2018,0919,SOUTH COLLEGE,10.00,
06B,11/28/2018,0921,SOUTH COLLEGE,30.00,
21,11/28/2018,0923,SOUTH COLLEGE,10.00,
21,11/28/2018,0925,SOUTH COLLEGE,10.00,
21,11/28/2018,0927,SOUTH COLLEGE,10.00,
07,11/28/2018,0931,SOUTH COLLEGE,30.00,
21,11/28/2018,0936,NORTH COURT,10.00,
21,11/28/2018,0938,NORTH COURT,10.00,
01Q,11/29/2018,1236,WASHINGTON @ SMITH,30.00,
01N,11/29/2018,0503,W STATE,30.00,
01N,11/29/2018,0504,W STATE,30.00,
01N,11/29/2018,0453,S CONGRESS,30.00,
01N,11/29/2018,0454,S CONGRESS,30.00,
01N,11/29/2018,0456,E UNION,30.00,
01N,11/29/2018,0459,W STATE,30.00,
01N,11/29/2018,0501,W STATE,30.00,
01N,11/29/2018,0501,S COURT,30.00,
01N,11/29/2018,0500,E UNION,0.00,
01N,11/29/2018,0455,N COURT,30.00,
01N,11/29/2018,0457,N COURT,30.00,
21,11/29/2018,0930,SOUTH COLLEGE,10.00,
21,11/29/2018,0933,SOUTH COLLEGE,10.00,
21,11/29/2018,0935,SOUTH COLLEGE,10.00,
21,11/29/2018,0937,SOUTH COLLEGE,10.00,
21,11/29/2018,0939,SOUTH COLLEGE,10.00,
21,11/29/2018,0940,SOUTH COLLEGE,10.00,
07,11/29/2018,1130,PARKING GARAGE,30.00,
01N,11/30/2018,0509,S COURT,30.00,
01N,11/30/2018,0511,N COURT,30.00,
01N,11/30/2018,0515,S COURT,30.00,
01N,11/30/2018,0508,S COURT,30.00,
01N,11/30/2018,0508,S COURT,30.00,
01N,11/30/2018,0512,N COURT,30.00,
07,11/30/2018,0803,PARKING GARAGE,30.00,
07,11/30/2018,0814,PARKING GARAGE,30.00,
21,11/30/2018,1047,NORTH COLLEGE,10.00,
21,11/30/2018,1049,NORTH COLLEGE,10.00,
21,11/30/2018,1052,SOUTH COLLEGE,10.00,
21,11/30/2018,1053,SOUTH COLLEGE,10.00,
21,11/30/2018,1054,SOUTH COLLEGE,10.00,
21,11/30/2018,1056,SOUTH COLLEGE,10.00,
21,11/30/2018,1057,SOUTH COLLEGE,10.00,
21,11/30/2018,1101,SOUTH COLLEGE,10.00,
21,11/30/2018,1103,SOUTH COLLEGE,10.00,
21,11/30/2018,1106,SOUTH COLLEGE,10.00,
21,11/30/2018,1107,SOUTH COLLEGE,10.00,
21,11/30/2018,1111,EAST UNION,10.00,
21,11/30/2018,1118,W UNION ST,10.00,
21,11/30/2018,1122,W UNION ST,10.00,
21,11/30/2018,1123,W UNION ST,10.00,
21,11/30/2018,1125,SOUTH COURT,10.00,
21,11/30/2018,1128,SOUTH COURT,0.00,
21,11/30/2018,1129,SOUTH COURT,10.00,
01N,12/1/2018,0536,UNION,30.00,
01N,12/3/2018,0720,N HIGH,30.00,
01N,12/3/2018,0441,W UNION,30.00,
01N,12/3/2018,0442,W UNION,30.00,
01N,12/3/2018,0430,E UNION,30.00,
01N,12/3/2018,0430,S COURT,30.00,
01N,12/3/2018,0430,N COURT,30.00,
01N,12/3/2018,0435,W STATE,30.00,
01N,12/3/2018,0437,S CONGRESS,30.00,
01N,12/3/2018,0439,S CONGRESS,30.00,
01N,12/3/2018,0441,S COURT,30.00,
21,12/3/2018,0917,SOUTH COLLEGE,10.00,
21,12/3/2018,0921,SOUTH COLLEGE,10.00,
21,12/3/2018,0926,SOUTH COLLEGE,10.00,
21,12/3/2018,0929,SOUTH COLLEGE,10.00,
21,12/3/2018,0938,SOUTH CONGRESS,10.00,
21,12/3/2018,0941,W UNION ST,10.00,
21,12/3/2018,0943,W UNION ST,10.00,
21,12/3/2018,0947,W UNION ST,10.00,
21,12/3/2018,1046,NORTH COURT,10.00,
21,12/3/2018,1048,WEST STATE ST,10.00,
21,12/3/2018,1051,NORTH COURT,10.00,
21,12/3/2018,1402,PARKING GARAGE,10.00,
21,12/3/2018,1405,PARKING GARAGE,10.00,
21,12/3/2018,1407,PARKING GARAGE,10.00,
21,12/3/2018,1409,PARKING GARAGE,10.00,
21,12/3/2018,1414,PARKING GARAGE,10.00,
01Q,12/4/2018,0816,19 MOUND,30.00,
06B,12/4/2018,0820,9 MOUND,30.00,
06B,12/4/2018,0820,9 MOUND,30.00,
21,12/4/2018,0914,SOUTH COURT,10.00,
21,12/4/2018,0920,EAST UNION,10.00,
21,12/4/2018,0922,UNIVERSITY TERRACE,10.00,
21,12/4/2018,0924,UNIVERSITY TERRACE,10.00,
21,12/4/2018,0927,UNIVERSITY TERRACE,10.00,
21,12/4/2018,0932,SOUTH COURT,10.00,
07,12/4/2018,0936,SOUTH COURT,30.00,
21,12/4/2018,0939,PRESIDENT ST,10.00,
21,12/4/2018,0941,PRESIDENT ST,10.00,
21,12/4/2018,0942,PRESIDENT ST,10.00,
21,12/4/2018,0947,SOUTH COURT,10.00,
21,12/4/2018,0949,SOUTH COURT,10.00,
21,12/4/2018,0952,W UNION ST,10.00,
21,12/4/2018,0955,W UNION ST,10.00,
21,12/4/2018,0957,W UNION ST,10.00,
21,12/4/2018,1119,SOUTH COURT,10.00,
21,12/4/2018,1122,EAST UNION,10.00,
21,12/4/2018,1127,UNIVERSITY TERRACE,10.00,
21,12/4/2018,1129,UNIVERSITY TERRACE,10.00,
21,12/4/2018,1131,UNIVERSITY TERRACE,10.00,
21,12/4/2018,1134,UNIVERSITY TERRACE,10.00,
21,12/4/2018,1135,UNIVERSITY TERRACE,10.00,
21,12/4/2018,1136,UNIVERSITY TERRACE,10.00,
21,12/4/2018,1141,SOUTH COURT,10.00,
21,12/4/2018,1143,SOUTH COURT,10.00,
21,12/4/2018,1146,PRESIDENT ST,10.00,
21,12/4/2018,1148,PRESIDENT ST,10.00,
21,12/4/2018,1149,PRESIDENT ST,10.00,
21,12/4/2018,1154,SOUTH COURT,10.00,
21,12/4/2018,1157,W UNION ST,10.00,
21,12/4/2018,1159,W UNION ST,10.00,
21,12/4/2018,1201,W UNION ST,10.00,
21,12/4/2018,1202,W UNION ST,10.00,
21,12/4/2018,1204,W UNION ST,10.00,
21,12/4/2018,1207,SOUTH COURT,10.00,
21,12/4/2018,1208,SOUTH COURT,10.00,
07,12/4/2018,1210,SOUTH COURT,30.00,
01Q,12/5/2018,1017,W WASHINGTON,30.00,
21,12/5/2018,1035,SOUTH COURT,10.00,
21,12/5/2018,1042,EAST UNION,10.00,
21,12/5/2018,1043,EAST UNION,10.00,
21,12/5/2018,1045,UNIVERSITY TERRACE,10.00,
21,12/5/2018,1047,UNIVERSITY TERRACE,10.00,
21,12/5/2018,1049,UNIVERSITY TERRACE,10.00,
21,12/5/2018,1057,SOUTH COURT,10.00,
21,12/5/2018,1100,SOUTH COURT,10.00,
21,12/5/2018,1105,SOUTH COURT,10.00,
21,12/5/2018,1238,SOUTH COURT,10.00,
21,12/5/2018,1240,SOUTH COURT,10.00,
21,12/5/2018,1243,SOUTH COURT,10.00,
21,12/5/2018,1244,SOUTH COURT,10.00,
21,12/5/2018,1246,SOUTH COURT,10.00,
21,12/5/2018,1251,EAST UNION,10.00,
21,12/5/2018,1253,EAST UNION,10.00,
06A,12/6/2018,0556,9 N COLLEGE ST,30.00,
01N,12/6/2018,0522,S COURT,30.00,
01N,12/6/2018,0523,N COURT ST,30.00,
01N,12/6/2018,0525,N COURT ST,30.00,
01N,12/6/2018,0527,N COURT ST,30.00,
01N,12/6/2018,0529,N COURT ST,30.00,
01N,12/6/2018,0530,N COURT ST,30.00,
01N,12/6/2018,0523,S CONGRESS ST,0.00,
01N,12/6/2018,0525,S CONGRESS ST,30.00,
01N,12/6/2018,0527,E UNION ST,30.00,
01N,12/6/2018,0529,E UNION ST,30.00,
01N,12/6/2018,0531,W STATE ST,30.00,
07,12/7/2018,1057,SOUTH COURT,30.00,
21,12/7/2018,1058,SOUTH COURT,10.00,
21,12/7/2018,1103,EAST UNION,10.00,
21,12/7/2018,1104,EAST UNION,10.00,
21,12/7/2018,1110,UNIVERSITY TERRACE,10.00,
21,12/7/2018,1112,UNIVERSITY TERRACE,10.00,
21,12/7/2018,1114,UNIVERSITY TERRACE,10.00,
21,12/7/2018,1115,UNIVERSITY TERRACE,10.00,
21,12/7/2018,1120,SOUTH COURT,10.00,
21,12/7/2018,1124,PRESIDENT ST,10.00,
21,12/7/2018,1127,SOUTH CONGRESS,10.00,
21,12/7/2018,1133,W UNION ST,10.00,
21,12/7/2018,1136,W UNION ST,10.00,
21,12/7/2018,1140,W UNION ST,10.00,
21,12/7/2018,1142,W UNION ST,10.00,
21,12/7/2018,1143,W UNION ST,10.00,
01Q,12/8/2018,0110,W WASHINGTON,30.00,
01Q,12/8/2018,0110,W WASHINGTON,30.00,
01Q,12/8/2018,0111,W WASHINGTON,30.00,
01N,12/9/2018,0525,W UNION,30.00,
01N,12/9/2018,0527,E UNION,30.00,
01N,12/9/2018,0530,S COURT,30.00,
01N,12/9/2018,0531,S COURT,30.00,
01N,12/9/2018,0532,S COURT,30.00,
01N,12/9/2018,0535,S COURT,30.00,
01N,12/9/2018,0537,N COURT,30.00,
01N,12/9/2018,0538,N COURT,30.00,
01N,12/9/2018,0541,S CONGRESS,30.00,
01N,12/9/2018,0527,S COURT,30.00,
01N,12/9/2018,0528,S COURT,30.00,
01N,12/9/2018,0530,S COURT,30.00,
01N,12/9/2018,0530,S COURT,30.00,
01N,12/9/2018,0533,N COURT,30.00,
01N,12/9/2018,0535,N COURT,30.00,
01N,12/9/2018,0535,N COURT,30.00,
01N,12/9/2018,0535,N COURT,30.00,
01N,12/9/2018,0538,S CONGRESS,30.00,
01N,12/9/2018,0538,S CONGRESS,30.00,
01N,12/10/2018,0527,S COURT,30.00,
01N,12/10/2018,0528,S COURT,30.00,
01N,12/10/2018,0529,S COURT,30.00,
01N,12/10/2018,0531,S COURT,30.00,
01N,12/10/2018,0532,S COURT,30.00,
01N,12/10/2018,0533,S COURT,30.00,
01N,12/10/2018,0536,S CONGRESS,30.00,
01N,12/10/2018,0537,S CONGRESS,30.00,
01N,12/10/2018,0538,W UNION,30.00,
01N,12/10/2018,0540,W UNION,0.00,
01N,12/10/2018,0540,W UNION,30.00,
01Q,12/10/2018,0843,77 W WASHINGTON,30.00,
01N,12/10/2018,0540,W UNION,30.00,
21,12/10/2018,1019,SOUTH COLLEGE,10.00,
21,12/10/2018,1022,SOUTH COLLEGE,10.00,
21,12/10/2018,1025,EAST UNION,10.00,
21,12/10/2018,1326,NORTH COLLEGE,10.00,
21,12/10/2018,1330,NORTH COLLEGE,10.00,
21,12/10/2018,1335,MILL ST,10.00,
21,12/10/2018,1338,MILL ST,10.00,
21,12/10/2018,1341,WEST STATE ST,10.00,
21,12/10/2018,1342,WEST STATE ST,10.00,
21,12/10/2018,1344,WEST STATE ST,10.00,
21,12/10/2018,1348,NORTH COURT,10.00,
21,12/10/2018,1351,COURT ST,10.00,
21,12/10/2018,1354,NORTH COURT,10.00,
21,12/10/2018,1357,NORTH COLLEGE,10.00,
21,12/10/2018,1359,NORTH COLLEGE,10.00,
21,12/11/2018,1051,NORTH COLLEGE,10.00,
21,12/11/2018,1053,NORTH COLLEGE,10.00,
21,12/11/2018,1056,SOUTH COLLEGE,10.00,
21,12/11/2018,1058,SOUTH COLLEGE,10.00,
21,12/11/2018,1100,SOUTH COLLEGE,10.00,
21,12/11/2018,1101,SOUTH COLLEGE,10.00,
21,12/11/2018,1102,SOUTH COLLEGE,10.00,
21,12/11/2018,1105,SOUTH COLLEGE,10.00,
21,12/11/2018,1107,SOUTH COLLEGE,10.00,
21,12/11/2018,1113,NORTH COURT,10.00,
